 market  , stkcode  , order_book_id  , ind_number_2021  
 0       , 300847   , 300847.XSHE    , ind5             
 0       , 300850   , 300850.XSHE    , ind21            
 0       , 300866   , 300866.XSHE    , ind20            
 0       , 300867   , 300867.XSHE    , ind30            
 0       , 300880   , 300880.XSHE    , ind21            
 0       , 300925   , 300925.XSHE    , ind26            
 0       , 300927   , 300927.XSHE    , ind5             
 0       , 300932   , 300932.XSHE    , ind21            
 0       , 300958   , 300958.XSHE    , ind30            
 0       , 300963   , 300963.XSHE    , ind25            
 0       , 300965   , 300965.XSHE    , ind24            
 0       , 301006   , 301006.XSHE    , ind15            
 0       , 301015   , 301015.XSHE    , ind1             
 0       , 301016   , 301016.XSHE    , ind15            
 0       , 301040   , 301040.XSHE    , ind21            
 0       , 301042   , 301042.XSHE    , ind26            
 0       , 301060   , 301060.XSHE    , ind1             
 0       , 301083   , 301083.XSHE    , ind15            
 0       , 301085   , 301085.XSHE    , ind26            
 0       , 301103   , 301103.XSHE    , ind1             
 0       , 301110   , 301110.XSHE    , ind23            
 0       , 301111   , 301111.XSHE    , ind1             
 0       , 301121   , 301121.XSHE    , ind21            
 0       , 301148   , 301148.XSHE    , ind30            
 0       , 301161   , 301161.XSHE    , ind15            
 0       , 301179   , 301179.XSHE    , ind21            
 0       , 301181   , 301181.XSHE    , ind2             
 0       , 301182   , 301182.XSHE    , ind20            
 0       , 301256   , 301256.XSHE    , ind5             
 0       , 301268   , 301268.XSHE    , ind15            
 0       , 301273   , 301273.XSHE    , ind15            
 0       , 301276   , 301276.XSHE    , ind22            
 0       , 301277   , 301277.XSHE    , ind1             
 0       , 301279   , 301279.XSHE    , ind15            
 0       , 301281   , 301281.XSHE    , ind1             
 0       , 301293   , 301293.XSHE    , ind1             
 0       , 301307   , 301307.XSHE    , ind9             
 0       , 301308   , 301308.XSHE    , ind20            
 0       , 301313   , 301313.XSHE    , ind12            
 0       , 301314   , 301314.XSHE    , ind9             
 0       , 301316   , 301316.XSHE    , ind26            
 0       , 301321   , 301321.XSHE    , ind20            
 0       , 301333   , 301333.XSHE    , ind1             
 0       , 301356   , 301356.XSHE    , ind16            
 0       , 301360   , 301360.XSHE    , ind15            
 0       , 301390   , 301390.XSHE    , ind7             
 0       , 301396   , 301396.XSHE    , ind26            
 0       , 301428   , 301428.XSHE    , ind9             
 1       , 600018   , 600018.XSHG    , ind3             
 1       , 600020   , 600020.XSHG    , ind3             
 1       , 600050   , 600050.XSHG    , ind9             
 1       , 600063   , 600063.XSHG    , ind5             
 1       , 600083   , 600083.XSHG    , ind8             
 1       , 600135   , 600135.XSHG    , ind5             
 1       , 600173   , 600173.XSHG    , ind19            
 1       , 600179   , 600179.XSHG    , ind3             
 1       , 600182   , 600182.XSHG    , ind2             
 1       , 600188   , 600188.XSHG    , ind27            
 1       , 600196   , 600196.XSHG    , ind1             
 1       , 600199   , 600199.XSHG    , ind11            
 1       , 600213   , 600213.XSHG    , ind2             
 1       , 600221   , 600221.XSHG    , ind3             
 1       , 600223   , 600223.XSHG    , ind19            
 1       , 600237   , 600237.XSHG    , ind20            
 1       , 600259   , 600259.XSHG    , ind25            
 1       , 600273   , 600273.XSHG    , ind5             
 1       , 600326   , 600326.XSHG    , ind14            
 1       , 600340   , 600340.XSHG    , ind19            
 1       , 600348   , 600348.XSHG    , ind27            
 1       , 600355   , 600355.XSHG    , ind9             
 1       , 600358   , 600358.XSHG    , ind12            
 1       , 600359   , 600359.XSHG    , ind13            
 1       , 600372   , 600372.XSHG    , ind24            
 1       , 600373   , 600373.XSHG    , ind12            
 1       , 600376   , 600376.XSHG    , ind19            
 1       , 600390   , 600390.XSHG    , ind28            
 1       , 600446   , 600446.XSHG    , ind26            
 1       , 600475   , 600475.XSHG    , ind21            
 1       , 600527   , 600527.XSHG    , ind22            
 1       , 600531   , 600531.XSHG    , ind25            
 1       , 600536   , 600536.XSHG    , ind26            
 1       , 600552   , 600552.XSHG    , ind20            
 1       , 600560   , 600560.XSHG    , ind15            
 1       , 600561   , 600561.XSHG    , ind3             
 1       , 600584   , 600584.XSHG    , ind20            
 1       , 600597   , 600597.XSHG    , ind11            
 1       , 600620   , 600620.XSHG    , ind8             
 1       , 600621   , 600621.XSHG    , ind28            
 1       , 600629   , 600629.XSHG    , ind7             
 1       , 600648   , 600648.XSHG    , ind19            
 1       , 600649   , 600649.XSHG    , ind19            
 1       , 600679   , 600679.XSHG    , ind2             
 1       , 600711   , 600711.XSHG    , ind25            
 1       , 600724   , 600724.XSHG    , ind14            
 1       , 600726   , 600726.XSHG    , ind4             
 1       , 600730   , 600730.XSHG    , ind18            
 1       , 600750   , 600750.XSHG    , ind1             
 1       , 600776   , 600776.XSHG    , ind9             
 1       , 600793   , 600793.XSHG    , ind16            
 1       , 600798   , 600798.XSHG    , ind3             
 1       , 600816   , 600816.XSHG    , ind28            
 1       , 600824   , 600824.XSHG    , ind23            
 1       , 600829   , 600829.XSHG    , ind1             
 1       , 600837   , 600837.XSHG    , ind28            
 1       , 600844   , 600844.XSHG    , ind5             
 1       , 600874   , 600874.XSHG    , ind30            
 1       , 600876   , 600876.XSHG    , ind14            
 1       , 600880   , 600880.XSHG    , ind18            
 1       , 600884   , 600884.XSHG    , ind21            
 1       , 600889   , 600889.XSHG    , ind5             
 1       , 600890   , 600890.XSHG    , ind19            
 1       , 600895   , 600895.XSHG    , ind19            
 1       , 600896   , 600896.XSHG    , ind1             
 1       , 600927   , 600927.XSHG    , ind28            
 1       , 600960   , 600960.XSHG    , ind2             
 1       , 600970   , 600970.XSHG    , ind7             
 1       , 600977   , 600977.XSHG    , ind12            
 1       , 600992   , 600992.XSHG    , ind15            
 1       , 601002   , 601002.XSHG    , ind15            
 1       , 601007   , 601007.XSHG    , ind18            
 1       , 601015   , 601015.XSHG    , ind27            
 1       , 601018   , 601018.XSHG    , ind3             
 1       , 601086   , 601086.XSHG    , ind23            
 1       , 601108   , 601108.XSHG    , ind28            
 1       , 601121   , 601121.XSHG    , ind10            
 1       , 601126   , 601126.XSHG    , ind21            
 1       , 601179   , 601179.XSHG    , ind21            
 1       , 601225   , 601225.XSHG    , ind27            
 1       , 601319   , 601319.XSHG    , ind28            
 1       , 601398   , 601398.XSHG    , ind17            
 1       , 601598   , 601598.XSHG    , ind3             
 1       , 601658   , 601658.XSHG    , ind17            
 1       , 601717   , 601717.XSHG    , ind15            
 1       , 601718   , 601718.XSHG    , ind22            
 1       , 601838   , 601838.XSHG    , ind17            
 1       , 601858   , 601858.XSHG    , ind12            
 1       , 601878   , 601878.XSHG    , ind28            
 1       , 601890   , 601890.XSHG    , ind24            
 1       , 601898   , 601898.XSHG    , ind27            
 1       , 601956   , 601956.XSHG    , ind6             
 1       , 603016   , 603016.XSHG    , ind21            
 1       , 603021   , 603021.XSHG    , ind16            
 1       , 603026   , 603026.XSHG    , ind21            
 1       , 603028   , 603028.XSHG    , ind15            
 1       , 603037   , 603037.XSHG    , ind2             
 1       , 603040   , 603040.XSHG    , ind2             
 1       , 603071   , 603071.XSHG    , ind27            
 1       , 603080   , 603080.XSHG    , ind4             
 1       , 603105   , 603105.XSHG    , ind4             
 1       , 603110   , 603110.XSHG    , ind5             
 1       , 603125   , 603125.XSHG    , ind5             
 1       , 603131   , 603131.XSHG    , ind15            
 1       , 603132   , 603132.XSHG    , ind25            
 1       , 603158   , 603158.XSHG    , ind2             
 1       , 603195   , 603195.XSHG    , ind16            
 1       , 603206   , 603206.XSHG    , ind9             
 1       , 603217   , 603217.XSHG    , ind5             
 1       , 603220   , 603220.XSHG    , ind9             
 1       , 603228   , 603228.XSHG    , ind20            
 1       , 603230   , 603230.XSHG    , ind12            
 1       , 603259   , 603259.XSHG    , ind1             
 1       , 603269   , 603269.XSHG    , ind15            
 1       , 603281   , 603281.XSHG    , ind5             
 1       , 603307   , 603307.XSHG    , ind22            
 1       , 603311   , 603311.XSHG    , ind6             
 1       , 603319   , 603319.XSHG    , ind2             
 1       , 603327   , 603327.XSHG    , ind20            
 1       , 603328   , 603328.XSHG    , ind20            
 1       , 603329   , 603329.XSHG    , ind3             
 1       , 603330   , 603330.XSHG    , ind5             
 1       , 603333   , 603333.XSHG    , ind21            
 1       , 603337   , 603337.XSHG    , ind15            
 1       , 603339   , 603339.XSHG    , ind15            
 1       , 603489   , 603489.XSHG    , ind21            
 1       , 603499   , 603499.XSHG    , ind16            
 1       , 603529   , 603529.XSHG    , ind2             
 1       , 603551   , 603551.XSHG    , ind6             
 1       , 603556   , 603556.XSHG    , ind21            
 1       , 603569   , 603569.XSHG    , ind3             
 1       , 603595   , 603595.XSHG    , ind20            
 1       , 603609   , 603609.XSHG    , ind13            
 1       , 603630   , 603630.XSHG    , ind31            
 1       , 603638   , 603638.XSHG    , ind15            
 1       , 603668   , 603668.XSHG    , ind13            
 1       , 603687   , 603687.XSHG    , ind16            
 1       , 603689   , 603689.XSHG    , ind4             
 1       , 603703   , 603703.XSHG    , ind20            
 1       , 603718   , 603718.XSHG    , ind13            
 1       , 603777   , 603777.XSHG    , ind11            
 1       , 603829   , 603829.XSHG    , ind21            
 1       , 603887   , 603887.XSHG    , ind26            
 1       , 603901   , 603901.XSHG    , ind15            
 1       , 603926   , 603926.XSHG    , ind2             
 1       , 603928   , 603928.XSHG    , ind5             
